,X,hsanum,savings,trunc_savings,mean_price,p7525_ratio
2398,2398,34024,-152.9138428,-153,"10,000",10000.00
2399,2399,34025,NA,"10,000","1,683",3.27
2400,2400,34026,-152.5931137,-153,"10,000",10000.00
2401,2401,34027,-156.0587821,-156,"1,325",2.74
2402,2402,34027,-156.0587821,-156,"1,325",2.74
2403,2403,34028,-147.0448888,-147,"10,000",10000.00
2404,2404,34029,NA,"10,000","1,193",2.71
2405,2405,34031,-65.34802357,-65,"1,690",2.31
2406,2406,34031,-65.34802357,-65,"1,690",2.31
2407,2407,34033,-135.6309176,-136,"1,464",2.49
2408,2408,34034,-153.8673625,-154,"10,000",10000.00
2409,2409,34035,-136.417941,-136,"1,609",1.71
2410,2410,34036,-95.8813899,-96,"10,000",10000.00
2411,2411,34036,-95.8813899,-96,"10,000",10000.00
2412,2412,34037,-49.59388561,-50,"2,157",5.02
2413,2413,34037,-49.59388561,-50,"2,157",5.02
2414,2414,34039,-168.4100567,-168,"1,548",1.71
2415,2415,34040,-116.24146,-116,"10,000",10000.00
2416,2416,34041,-104.4356919,-104,"1,888",3.17
2417,2417,34042,NA,"10,000","10,000",10000.00
2418,2418,34043,NA,"10,000","10,000",10000.00
2419,2419,34044,-210.5479393,-211,"10,000",10000.00
2420,2420,34044,-210.5479393,-211,"10,000",10000.00
2421,2421,34044,-210.5479393,-211,"10,000",10000.00
2422,2422,34045,-135.9016015,-136,"10,000",10000.00
2423,2423,34046,-118.7694782,-119,"10,000",10000.00
2424,2424,34047,NA,"10,000","10,000",10000.00
2425,2425,34048,-95.28660971,-95,"10,000",10000.00
2426,2426,34048,-95.28660971,-95,"10,000",10000.00
2427,2427,34049,-201.2683907,-201,"10,000",10000.00
2428,2428,34050,-353.1207299,-353,"10,000",10000.00
2429,2429,34051,-103.3118623,-103,"10,000",10000.00
2430,2430,34052,-174.6075861,-175,"10,000",10000.00
2431,2431,34053,-123.6304913,-124,"10,000",10000.00
2432,2432,34054,-219.8181387,-220,"10,000",10000.00
2433,2433,34055,-182.9560513,-183,"10,000",10000.00
2434,2434,34056,-55.08856641,-55,"10,000",10000.00
2435,2435,34057,NA,"10,000","10,000",10000.00
2436,2436,34058,NA,"10,000","10,000",10000.00
2437,2437,34059,-134.410322,-134,"10,000",10000.00
2438,2438,34060,-140.4112437,-140,"10,000",10000.00
2439,2439,34060,-140.4112437,-140,"10,000",10000.00
2440,2440,34061,-126.2026812,-126,"10,000",10000.00
2441,2441,34062,-76.57311928,-77,"10,000",10000.00
2442,2442,34063,-102.5805539,-103,"10,000",10000.00
2443,2443,34064,-174.7620196,-175,"10,000",10000.00
2444,2444,34065,-167.3234773,-167,"10,000",10000.00
2445,2445,34066,-79.14505483,-79,"10,000",10000.00
2446,2446,34068,-62.18240202,-62,"10,000",10000.00
2447,2447,34068,-62.18240202,-62,"10,000",10000.00
2448,2448,34070,-191.8853254,-192,"10,000",10000.00
2449,2449,34071,-182.9900792,-183,"10,000",10000.00
2450,2450,34072,-149.9092659,-150,"10,000",10000.00
2451,2451,34072,-149.9092659,-150,"10,000",10000.00
2452,2452,34073,-116.578658,-117,"10,000",10000.00
2453,2453,34074,-172.4204461,-172,"10,000",10000.00
2454,2454,34075,-145.3631932,-145,"10,000",10000.00
2455,2455,34075,-145.3631932,-145,"10,000",10000.00
2456,2456,34076,-67.88744499,-68,"10,000",10000.00
2457,2457,34079,-175.3356694,-175,"10,000",10000.00
2458,2458,34079,-175.3356694,-175,"10,000",10000.00
2459,2459,34080,-164.8446344,-165,"10,000",10000.00
2460,2460,34081,-138.7938355,-139,"10,000",10000.00
2461,2461,34082,NA,"10,000","10,000",10000.00
2462,2462,34083,-81.6957516,-82,"10,000",10000.00
2463,2463,34084,-115.8657744,-116,"10,000",10000.00
2464,2464,34084,-115.8657744,-116,"10,000",10000.00
2465,2465,34085,-101.7153647,-102,"10,000",10000.00
2466,2466,34085,-101.7153647,-102,"10,000",10000.00
2467,2467,34086,-144.6978937,-145,"10,000",10000.00
2468,2468,34087,-146.2579488,-146,"10,000",10000.00
2469,2469,34088,-130.5254557,-131,"10,000",10000.00
2470,2470,34090,NA,"10,000","10,000",10000.00
2471,2471,34091,-326.8869731,-327,"10,000",10000.00
2472,2472,34092,NA,"10,000","10,000",10000.00
2473,2473,34093,-258.8981483,-259,"10,000",10000.00
2474,2474,34095,-206.5102183,-207,"10,000",10000.00
2475,2475,34096,-115.7098733,-116,"10,000",10000.00
2476,2476,34097,-66.03412697,-66,"10,000",10000.00
2477,2477,34097,-66.03412697,-66,"10,000",10000.00
2478,2478,34098,-137.2222598,-137,"10,000",10000.00
2479,2479,34099,-226.3425909,-226,"10,000",10000.00
2480,2480,34100,-65.85675028,-66,"10,000",10000.00
2481,2481,34100,-65.85675028,-66,"10,000",10000.00
2482,2482,35002,-162.9828081,-163,"10,000",10000.00
2483,2483,35002,-162.9828081,-163,"10,000",10000.00
2484,2484,35011,-174.9237075,-175,"10,000",10000.00
2485,2485,35014,-136.1487656,-136,"10,000",10000.00
2486,2486,35014,-136.1487656,-136,"10,000",10000.00
2487,2487,35014,-136.1487656,-136,"10,000",10000.00
2488,2488,35017,-36.81151996,-37,"2,162",1.47
2489,2489,35017,-36.81151996,-37,"2,162",1.47
2490,2490,35027,-173.8111404,-174,"2,273",1.58
2491,2491,35031,-85.84943086,-86,"2,931",1.58
2492,2492,35043,-85.05973228,-85,"2,064",4.13
2493,2493,35045,-245.2276506,-245,"1,557",1.42
2494,2494,36001,-136.1149901,-136,"1,994",2.58
2495,2495,36001,-136.1149901,-136,"1,994",2.58
2496,2496,36002,NA,"10,000","10,000",10000.00
2497,2497,36004,-130.7795919,-131,"10,000",10000.00
2498,2498,36005,-105.7468129,-106,"1,913",1.59
2499,2499,36006,-196.3914516,-196,"10,000",10000.00
2500,2500,36006,-196.3914516,-196,"10,000",10000.00
2501,2501,36007,NA,"10,000","2,347",2.00
2502,2502,36007,NA,"10,000","2,347",2.00
2503,2503,36008,-155.3150181,-155,"10,000",10000.00
2504,2504,36009,NA,"10,000","1,633",2.00
2505,2505,36009,NA,"10,000","1,633",2.00
2506,2506,36010,NA,"10,000","10,000",10000.00
2507,2507,36011,NA,"10,000","1,485",1.92
2508,2508,36012,-171.2702146,-171,"10,000",10000.00
2509,2509,36013,NA,"10,000","1,338",1.71
2510,2510,36015,-207.3246767,-207,"1,598",2.02
2511,2511,36016,-329.9142097,-330,"10,000",10000.00
2512,2512,36017,NA,"10,000","2,325",2.62
2513,2513,36018,-182.4559083,-182,"10,000",10000.00
2514,2514,36019,-128.6549187,-129,"2,287",1.62
2515,2515,36020,-58.01655775,-58,"10,000",10000.00
2516,2516,36020,-58.01655775,-58,"10,000",10000.00
2517,2517,36021,-91.90708217,-92,"1,896",2.01
2518,2518,36022,-258.161891,-258,"10,000",10000.00
2519,2519,36022,-258.161891,-258,"10,000",10000.00
2520,2520,36023,-167.6226353,-168,"1,392",2.30
2521,2521,36023,-167.6226353,-168,"1,392",2.30
2522,2522,36023,-167.6226353,-168,"1,392",2.30
2523,2523,36024,NA,"10,000","10,000",10000.00
2524,2524,36025,-148.3280406,-148,"2,018",2.06
2525,2525,36025,-148.3280406,-148,"2,018",2.06
2526,2526,36026,-179.2491904,-179,"10,000",10000.00
2527,2527,36027,-126.8862348,-127,"1,689",2.73
2528,2528,36027,-126.8862348,-127,"1,689",2.73
2529,2529,36027,-126.8862348,-127,"1,689",2.73
2530,2530,36028,NA,"10,000","10,000",10000.00
2531,2531,36029,-154.039626,-154,"1,215",2.20
2532,2532,36032,-125.689589,-126,"10,000",10000.00
2533,2533,36032,-125.689589,-126,"10,000",10000.00
2534,2534,36032,-125.689589,-126,"10,000",10000.00
2535,2535,36033,-337.2536732,-337,"1,847",1.39
2536,2536,36034,NA,"10,000","10,000",10000.00
2537,2537,36035,NA,"10,000","1,898",2.24
2538,2538,36036,-96.4769857,-96,"10,000",10000.00
2539,2539,36037,NA,"10,000","1,829",1.98
2540,2540,36038,NA,"10,000","10,000",10000.00
2541,2541,36039,NA,"10,000","1,680",2.02
2542,2542,36040,-140.9517655,-141,"10,000",10000.00
2543,2543,36041,NA,"10,000","10,000",10000.00
2544,2544,36042,-146.1470768,-146,"10,000",10000.00
2545,2545,36043,-147.2425962,-147,"1,750",2.26
2546,2546,36044,-256.9450605,-257,"10,000",10000.00
2547,2547,36044,-256.9450605,-257,"10,000",10000.00
2548,2548,36045,NA,"10,000","2,545",1.67
2549,2549,36046,NA,"10,000","10,000",10000.00
2550,2550,36047,-131.5732449,-132,"2,267",1.80
2551,2551,36048,NA,"10,000","10,000",10000.00
2552,2552,36049,-218.77768,-219,"1,986",2.33
2553,2553,36050,-195.0396029,-195,"10,000",10000.00
2554,2554,36050,-195.0396029,-195,"10,000",10000.00
2555,2555,36051,NA,"10,000","1,399",2.13
2556,2556,36052,-213.9399428,-214,"10,000",10000.00
2557,2557,36054,-199.5478937,-200,"10,000",10000.00
2558,2558,36055,NA,"10,000","1,424",2.01
2559,2559,36055,NA,"10,000","1,424",2.01
2560,2560,36056,NA,"10,000","10,000",10000.00
2561,2561,36057,-104.1637218,-104,"1,945",1.91
2562,2562,36058,-130.0132765,-130,"10,000",10000.00
2563,2563,36058,-130.0132765,-130,"10,000",10000.00
2564,2564,36058,-130.0132765,-130,"10,000",10000.00
2565,2565,36059,NA,"10,000","2,007",2.05
2566,2566,36060,-112.6943354,-113,"10,000",10000.00
2567,2567,36061,NA,"10,000","2,305",1.73
2568,2568,36062,-116.5144704,-117,"10,000",10000.00
2569,2569,36064,-168.3823824,-168,"10,000",10000.00
2570,2570,36064,-168.3823824,-168,"10,000",10000.00
2571,2571,36065,-253.3355504,-253,"1,856",2.37
2572,2572,36065,-253.3355504,-253,"1,856",2.37
2573,2573,36066,-129.8290065,-130,"10,000",10000.00
2574,2574,36067,NA,"10,000","1,047",1.50
2575,2575,36068,-158.8806621,-159,"10,000",10000.00
2576,2576,36069,NA,"10,000","1,447",1.68
2577,2577,36069,NA,"10,000","1,447",1.68
2578,2578,36070,NA,"10,000","10,000",10000.00
2579,2579,36070,NA,"10,000","10,000",10000.00
2580,2580,36071,NA,"10,000","1,671",1.73
2581,2581,36072,-90.01330618,-90,"10,000",10000.00
2582,2582,36074,NA,"10,000","10,000",10000.00
2583,2583,36075,-151.1458408,-151,"1,083",1.85
2584,2584,36076,-111.9719024,-112,"10,000",10000.00
2585,2585,36077,-139.4866713,-139,"1,633",1.92
2586,2586,36078,-201.9726863,-202,"10,000",10000.00
2587,2587,36079,NA,"10,000","2,217",2.74
2588,2588,36080,-151.2707138,-151,"10,000",10000.00
2589,2589,36080,-151.2707138,-151,"10,000",10000.00
2590,2590,36081,-219.5696728,-220,"2,297",1.93
2591,2591,36083,NA,"10,000","2,304",2.43
2592,2592,36084,NA,"10,000","10,000",10000.00
2593,2593,36085,NA,"10,000","2,262",2.12
2594,2594,36086,-114.5262825,-115,"10,000",10000.00
2595,2595,36087,-102.0222385,-102,"2,206",2.28
2596,2596,36087,-102.0222385,-102,"2,206",2.28
2597,2597,36088,NA,"10,000","10,000",10000.00
2598,2598,36089,-206.5154706,-207,"1,743",2.22
2599,2599,36092,-126.2377622,-126,"10,000",10000.00
2600,2600,36093,-238.163534,-238,"2,302",3.14
2601,2601,36094,-136.4449745,-136,"10,000",10000.00
2602,2602,36095,-140.2137373,-140,"1,579",2.36
2603,2603,36096,-177.3232497,-177,"10,000",10000.00
2604,2604,36097,NA,"10,000","1,739",1.38
2605,2605,36098,-392.5976784,-393,"10,000",10000.00
2606,2606,36099,-163.7345377,-164,"1,529",1.62
2607,2607,36100,-243.2532753,-243,"10,000",10000.00
2608,2608,36101,-138.9754038,-139,"1,714",1.49
2609,2609,36101,-138.9754038,-139,"1,714",1.49
2610,2610,36102,NA,"10,000","10,000",10000.00
2611,2611,36102,NA,"10,000","10,000",10000.00
2612,2612,36103,-282.8136564,-283,"2,021",1.99
2613,2613,36104,-117.7926946,-118,"10,000",10000.00
2614,2614,36105,-355.4642665,-355,"2,140",1.96
2615,2615,36106,-111.8856233,-112,"10,000",10000.00
2616,2616,36107,-178.5906956,-179,"1,982",2.87
2617,2617,36108,-109.8977224,-110,"10,000",10000.00
2618,2618,36109,NA,"10,000","1,320",1.88
2619,2619,36110,-99.32448139,-99,"10,000",10000.00
2620,2620,36110,-99.32448139,-99,"10,000",10000.00
2621,2621,36112,-102.9717802,-103,"10,000",10000.00
2622,2622,36113,-152.0178146,-152,"1,951",1.28
2623,2623,36114,-289.7600509,-290,"10,000",10000.00
2624,2624,36118,NA,"10,000","10,000",10000.00
2625,2625,36118,NA,"10,000","10,000",10000.00
2626,2626,36119,NA,"10,000","2,365",2.11
2627,2627,36120,-99.35689664,-99,"10,000",10000.00
2628,2628,36121,-95.51930012,-96,"1,492",2.26
2629,2629,36122,NA,"10,000","10,000",10000.00
2630,2630,36123,-121.661985,-122,"1,435",1.78
2631,2631,36123,-121.661985,-122,"1,435",1.78
2632,2632,36124,-118.3142754,-118,"10,000",10000.00
2633,2633,36124,-118.3142754,-118,"10,000",10000.00
2634,2634,37001,-146.2562625,-146,"1,281",1.78
2635,2635,37001,-146.2562625,-146,"1,281",1.78
2636,2636,37002,-87.90111879,-88,"10,000",10000.00
2637,2637,37003,-108.6636309,-109,"1,011",1.50
2638,2638,37004,-245.5192696,-246,"10,000",10000.00
2639,2639,37005,-83.05047794,-83,"1,369",3.38
2640,2640,37006,-107.4208697,-107,"10,000",10000.00
2641,2641,37007,-101.2017821,-101,"2,060",4.17
2642,2642,37008,-70.03757751,-70,"10,000",10000.00
2643,2643,37008,-70.03757751,-70,"10,000",10000.00
2644,2644,37009,-158.8393026,-159,"1,281",5.32
2645,2645,37011,NA,"10,000","1,175",2.77
2646,2646,37016,NA,"10,000","10,000",10000.00
2647,2647,37019,-163.8293382,-164,"1,208",3.63
2648,2648,37020,-136.999129,-137,"10,000",10000.00
2649,2649,37022,NA,"10,000","10,000",10000.00
2650,2650,37024,-70.43915596,-70,"10,000",10000.00
2651,2651,37025,NA,"10,000","1,355",2.55
2652,2652,37026,NA,"10,000","10,000",10000.00
2653,2653,37027,-148.1186232,-148,"2,007",7.43
2654,2654,37028,-189.3205313,-189,"10,000",10000.00
2655,2655,37029,NA,"10,000","1,893",4.16
2656,2656,37030,NA,"10,000","10,000",10000.00
2657,2657,37031,-197.0938036,-197,"2,062",3.36
2658,2658,37032,-138.4835043,-138,"10,000",10000.00
2659,2659,37033,NA,"10,000","1,748",3.08
2660,2660,37037,-163.8230847,-164,"1,096",2.57
2661,2661,37038,-84.88181222,-85,"10,000",10000.00
2662,2662,37039,-157.8352976,-158,"1,258",2.83
2663,2663,37043,-152.6208041,-153,980,1.53
2664,2664,37044,-68.14778213,-68,"10,000",10000.00
2665,2665,37047,-245.1249575,-245,"1,555",4.96
2666,2666,37048,-137.8067574,-138,"10,000",10000.00
2667,2667,37049,-155.6222478,-156,656,1.37
2668,2668,37049,-155.6222478,-156,656,1.37
2669,2669,37050,NA,"10,000","10,000",10000.00
2670,2670,37051,-202.2109818,-202,711,1.59
2671,2671,37052,-118.6524057,-119,"10,000",10000.00
2672,2672,37053,-130.5561066,-131,927,1.83
2673,2673,37054,-96.48171591,-96,"10,000",10000.00
2674,2674,37054,-96.48171591,-96,"10,000",10000.00
2675,2675,37055,-226.1322953,-226,"2,049",3.80
2676,2676,37055,-226.1322953,-226,"2,049",3.80
2677,2677,37056,NA,"10,000","10,000",10000.00
2678,2678,37056,NA,"10,000","10,000",10000.00
2679,2679,37056,NA,"10,000","10,000",10000.00
2680,2680,37058,-130.040761,-130,"10,000",10000.00
2681,2681,37058,-130.040761,-130,"10,000",10000.00
2682,2682,37058,-130.040761,-130,"10,000",10000.00
2683,2683,37059,-63.50169001,-64,820,1.44
2684,2684,37059,-63.50169001,-64,820,1.44
2685,2685,37059,-63.50169001,-64,820,1.44
2686,2686,37063,-109.2183064,-109,"1,121",3.10
2687,2687,37063,-109.2183064,-109,"1,121",3.10
2688,2688,37063,-109.2183064,-109,"1,121",3.10
2689,2689,37064,NA,"10,000","10,000",10000.00
2690,2690,37065,-77.55122464,-78,"1,257",4.13
2691,2691,37066,NA,"10,000","10,000",10000.00
2692,2692,37068,-139.1756633,-139,"10,000",10000.00
2693,2693,37069,-203.5902903,-204,"1,164",3.22
2694,2694,37070,-58.36848867,-58,"10,000",10000.00
2695,2695,37070,-58.36848867,-58,"10,000",10000.00
2696,2696,37071,NA,"10,000","1,491",2.83
2697,2697,37072,NA,"10,000","10,000",10000.00
2698,2698,37073,NA,"10,000",687,1.58
2699,2699,37074,-87.71395022,-88,"10,000",10000.00
2700,2700,37075,-103.9149987,-104,"1,625",4.23
2701,2701,37076,NA,"10,000","10,000",10000.00
2702,2702,37080,-138.7507127,-139,"10,000",10000.00
2703,2703,37081,-71.8705324,-72,871,1.80
2704,2704,37082,-115.6181834,-116,"10,000",10000.00
2705,2705,37083,NA,"10,000","1,677",5.80
2706,2706,37084,-110.4057771,-110,"10,000",10000.00
2707,2707,37085,-127.2412323,-127,858,1.91
2708,2708,37087,-138.3916399,-138,"1,964",2.98
2709,2709,37088,-119.7037267,-120,"10,000",10000.00
2710,2710,37088,-119.7037267,-120,"10,000",10000.00
2711,2711,37088,-119.7037267,-120,"10,000",10000.00
2712,2712,37089,-159.1853491,-159,"1,214",2.02
2713,2713,37089,-159.1853491,-159,"1,214",2.02
2714,2714,37090,NA,"10,000","10,000",10000.00
2715,2715,37091,-131.3968635,-131,"10,000",10000.00
2716,2716,37093,-132.7113984,-133,701,1.75
2717,2717,37096,-101.3550186,-101,"10,000",10000.00
2718,2718,37097,-158.6890328,-159,"1,451",3.77
2719,2719,37097,-158.6890328,-159,"1,451",3.77
2720,2720,37101,-195.7299666,-196,977,1.60
2721,2721,38001,-199.8339236,-200,"10,000",10000.00
2722,2722,38002,NA,"10,000","10,000",10000.00
2723,2723,38003,-181.4838774,-181,"1,928",1.55
2724,2724,38004,-150.120203,-150,"10,000",10000.00
2725,2725,38006,-162.2136904,-162,"10,000",10000.00
2726,2726,38010,-156.0484344,-156,"10,000",10000.00
2727,2727,38010,-156.0484344,-156,"10,000",10000.00
2728,2728,38012,-82.93436215,-83,"10,000",10000.00
2729,2729,38013,NA,"10,000","10,000",10000.00
2730,2730,38014,NA,"10,000","10,000",10000.00
2731,2731,38016,-96.11074267,-96,"10,000",10000.00
2732,2732,38016,-96.11074267,-96,"10,000",10000.00
2733,2733,38017,NA,"10,000","1,551",1.26
2734,2734,38019,NA,"10,000","10,000",10000.00
2735,2735,38020,-158.9867829,-159,"10,000",10000.00
2736,2736,38023,-237.9524393,-238,"10,000",10000.00
2737,2737,38024,NA,"10,000","10,000",10000.00
2738,2738,38025,-221.7748575,-222,"10,000",10000.00
2739,2739,38027,-175.6087466,-176,"10,000",10000.00
2740,2740,38030,NA,"10,000","10,000",10000.00
2741,2741,38031,NA,"10,000","10,000",10000.00
2742,2742,38032,-244.1925249,-244,"10,000",10000.00
2743,2743,38033,-197.7743764,-198,"10,000",10000.00
2744,2744,38034,-121.9772242,-122,"10,000",10000.00
2745,2745,38037,NA,"10,000","10,000",10000.00
2746,2746,38038,-179.0401859,-179,"10,000",10000.00
2747,2747,38040,-161.4946715,-161,"10,000",10000.00
2748,2748,38041,NA,"10,000","10,000",10000.00
2749,2749,38042,NA,"10,000","10,000",10000.00
2750,2750,38042,NA,"10,000","10,000",10000.00
2751,2751,38043,-142.6709374,-143,"10,000",10000.00
2752,2752,38043,-142.6709374,-143,"10,000",10000.00
2753,2753,38043,-142.6709374,-143,"10,000",10000.00
2754,2754,38044,-215.0008852,-215,"10,000",10000.00
2755,2755,38045,NA,"10,000","10,000",10000.00
2756,2756,38047,-226.8157503,-227,"10,000",10000.00
2757,2757,38047,-226.8157503,-227,"10,000",10000.00
2758,2758,38048,-202.8674797,-203,"10,000",10000.00
2759,2759,38048,-202.8674797,-203,"10,000",10000.00
2760,2760,38049,NA,"10,000","10,000",10000.00
2761,2761,38050,NA,"10,000","10,000",10000.00
2762,2762,38051,NA,"10,000","10,000",10000.00
2763,2763,38054,-150.559371,-151,"10,000",10000.00
2764,2764,38055,-284.3260908,-284,"10,000",10000.00
2765,2765,38056,NA,"10,000","10,000",10000.00
2766,2766,39001,NA,"10,000","1,642",1.85
2767,2767,39003,-130.9058447,-131,"1,116",2.19
2768,2768,39003,-130.9058447,-131,"1,116",2.19
2769,2769,39003,-130.9058447,-131,"1,116",2.19
2770,2770,39004,-102.0874067,-102,"10,000",10000.00
2771,2771,39004,-102.0874067,-102,"10,000",10000.00
2772,2772,39004,-102.0874067,-102,"10,000",10000.00
2773,2773,39005,NA,"10,000","1,593",1.77
2774,2774,39006,-55.34508545,-55,"10,000",10000.00
2775,2775,39006,-55.34508545,-55,"10,000",10000.00
2776,2776,39007,NA,"10,000","1,176",1.63
2777,2777,39007,NA,"10,000","1,176",1.63
2778,2778,39008,NA,"10,000","10,000",10000.00
2779,2779,39009,-499.6776424,-500,"2,427",2.87
2780,2780,39011,-89.39549435,-89,"2,350",2.83
2781,2781,39012,NA,"10,000","10,000",10000.00
2782,2782,39013,NA,"10,000","2,173",3.89
2783,2783,39015,NA,"10,000","1,678",3.80
2784,2784,39016,-107.5878604,-108,"10,000",10000.00
2785,2785,39016,-107.5878604,-108,"10,000",10000.00
2786,2786,39017,NA,"10,000","1,467",3.87
2787,2787,39018,-77.74181209,-78,"10,000",10000.00
2788,2788,39018,-77.74181209,-78,"10,000",10000.00
2789,2789,39019,NA,"10,000",972,3.03
2790,2790,39020,NA,"10,000","10,000",10000.00
2791,2791,39021,NA,"10,000","1,873",2.32
2792,2792,39022,-77.77419088,-78,"10,000",10000.00
2793,2793,39024,-75.71701396,-76,"10,000",10000.00
2794,2794,39024,-75.71701396,-76,"10,000",10000.00
2795,2795,39025,-122.1373308,-122,"1,422",3.69
2796,2796,39026,NA,"10,000","10,000",10000.00
2797,2797,39028,NA,"10,000","10,000",10000.00
2798,2798,39029,NA,"10,000","1,610",3.82
2799,2799,39030,-104.6311198,-105,"10,000",10000.00
2800,2800,39031,-448.2649875,-448,"1,863",2.11
2801,2801,39031,-448.2649875,-448,"1,863",2.11
2802,2802,39031,-448.2649875,-448,"1,863",2.11
2803,2803,39032,NA,"10,000","10,000",10000.00
2804,2804,39032,NA,"10,000","10,000",10000.00
2805,2805,39033,NA,"10,000","1,983",2.36
